booking_id,date_key,hotel_key,market_segment_key,channel_key,customer_type_key,deposit_type_key,is_canceled,reservation_status,lead_time,lead_time_bucket,total_nights,total_guests,adults,children,babies,adr,est_revenue,is_comp_rate,is_adr_outlier,is_zero_night,is_zero_adult,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,days_in_waiting_list,required_car_parking_spaces,reserved_room_type,assigned_room_type,meal,agent,country
160,20241213,9,4,3,2,1,0,Check-Out,79,31-90 days,14,2,2,0,0,134.1,1877.4,0,0,0,0,0,0,0,0,0,0,0,D,D,HB,243,GBR
161,20240411,6,3,3,1,1,0,Check-Out,115,90+ days,5,4,2,2,0,167.0,835.0,0,0,0,0,0,0,0,1,0,0,0,G,G,BB,240,PRT
162,20240703,13,3,3,1,1,0,Check-Out,111,90+ days,4,2,2,0,0,123.0,492.0,0,0,0,0,0,0,0,0,2,0,0,A,C,BB,240,PRT
163,20240429,2,3,3,1,1,0,Check-Out,51,31-90 days,4,2,2,0,0,117.81,471.24,0,0,0,0,0,0,0,0,2,0,1,G,G,BB,241,USA
164,20240104,12,4,3,1,1,0,Check-Out,94,90+ days,4,3,3,0,0,171.32,685.28,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,96,CN
165,20240215,11,1,1,1,1,0,Check-Out,81,31-90 days,4,4,2,2,0,210.0,840.0,0,0,0,0,0,0,0,0,0,0,1,G,G,HB,250,CHE
166,20240731,4,3,3,1,1,0,Check-Out,84,31-90 days,4,3,2,0,1,97.0,388.0,0,0,0,0,0,0,0,1,2,0,0,D,E,BB,240,PRT
167,20240411,14,3,3,1,1,0,Check-Out,51,31-90 days,4,3,3,0,0,117.81,471.24,0,0,0,0,0,0,0,0,2,0,0,G,G,BB,241,USA
168,20241023,12,3,3,1,1,0,Check-Out,111,90+ days,0,2,2,0,0,0.0,0.0,1,0,1,0,0,0,0,0,2,0,0,A,H,BB,240,PRT
169,20241005,15,1,1,1,1,0,Check-Out,0,0-7 days,0,1,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,E,H,BB,250,PRT
170,20241009,12,1,1,1,1,0,Check-Out,2,0-7 days,1,3,2,1,0,131.0,131.0,0,0,0,0,0,0,0,0,0,0,0,A,E,BB,0,PRT
171,20241223,1,3,3,1,1,0,Check-Out,7,0-7 days,2,2,2,0,0,98.0,196.0,0,0,0,0,0,0,0,0,2,0,0,A,E,BB,240,PRT
172,20241111,9,3,3,1,1,0,Check-Out,98,90+ days,2,2,2,0,0,87.3,174.6,0,0,0,0,0,0,0,0,1,0,1,D,F,BB,240,USA
173,20240720,12,3,3,1,1,0,Check-Out,95,90+ days,3,2,2,0,0,97.0,291.0,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,240,GRC
174,20241204,6,3,3,1,1,1,Canceled,48,31-90 days,4,2,2,0,0,167.0,668.0,0,0,0,0,0,0,0,0,0,0,0,E,E,HB,240,PRT
175,20240302,6,4,3,1,1,0,Check-Out,66,31-90 days,4,2,2,0,0,91.5,366.0,0,0,0,0,0,0,0,0,0,0,0,A,E,HB,175,PRT
176,20240210,6,3,3,1,1,0,Check-Out,104,90+ days,4,2,2,0,0,73.8,295.2,0,0,0,0,0,0,0,1,1,0,0,A,C,BB,240,PRT
177,20240321,5,3,3,1,1,0,Check-Out,28,8-30 days,5,2,2,0,0,123.0,615.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,240,PRT
178,20241001,14,1,1,1,1,0,Check-Out,34,31-90 days,5,2,2,0,0,175.0,875.0,0,0,0,0,0,0,0,0,0,0,1,F,F,HB,250,PRT
179,20241024,5,3,3,1,1,0,Check-Out,98,90+ days,6,2,2,0,0,117.8,706.8,0,0,0,0,0,0,0,0,1,0,1,A,C,HB,240,ESP
180,20240319,4,3,3,1,1,0,Check-Out,104,90+ days,6,2,2,0,0,117.63,705.78,0,0,0,0,0,0,0,1,0,0,0,E,E,BB,240,PRT
181,20240217,12,3,3,1,1,0,Check-Out,68,31-90 days,7,4,2,2,0,185.0,1295.0,0,0,0,0,0,0,0,0,0,0,0,G,G,HB,240,PRT
182,20240301,3,4,3,1,1,1,Canceled,86,31-90 days,7,1,1,0,0,71.0,497.0,0,0,0,0,0,0,0,0,1,0,0,A,A,HB,175,PRT
183,20240222,14,4,3,2,1,0,Check-Out,258,90+ days,7,2,2,0,0,47.25,330.75,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,2,GBR
184,20240121,13,3,3,1,1,0,Check-Out,111,90+ days,8,2,2,0,0,151.0,1208.0,0,0,0,0,0,0,0,0,1,0,0,A,C,HB,240,PRT
185,20240619,1,3,3,1,1,1,Canceled,94,90+ days,10,2,2,0,0,87.3,873.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,240,PRT
186,20240624,11,4,3,1,1,0,Check-Out,112,90+ days,10,2,2,0,0,120.6,1206.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,242,GBR
187,20241007,11,4,3,1,1,0,Check-Out,100,90+ days,10,2,2,0,0,63.86,638.6,0,0,0,0,0,0,0,1,1,0,0,D,D,BB,241,GBR
188,20240306,8,1,1,1,1,0,Check-Out,33,31-90 days,10,2,2,0,0,157.1,1571.0,0,0,0,0,0,0,0,5,1,0,0,F,F,HB,250,PRT
189,20240414,5,4,3,2,1,0,Check-Out,97,90+ days,10,2,2,0,0,91.37,913.7,0,0,0,0,0,0,0,0,2,0,0,D,D,HB,156,GBR
190,20241214,7,1,1,1,1,0,Check-Out,80,31-90 days,11,1,1,0,0,73.0,803.0,0,0,0,0,0,0,0,1,0,0,0,A,A,BB,0,FRA
191,20240213,4,4,3,2,1,0,Check-Out,90,31-90 days,14,2,2,0,0,110.7,1549.8,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,8,ITA
192,20240622,5,4,3,2,1,0,Check-Out,111,90+ days,14,2,2,0,0,93.6,1310.4,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,40,GBR
193,20241205,9,4,3,1,1,0,Check-Out,65,31-90 days,7,2,2,0,0,83.5,584.5,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,127,PRT
194,20240620,15,3,3,1,1,1,Canceled,67,31-90 days,2,2,2,0,0,73.8,147.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
195,20240915,14,3,3,1,1,0,Check-Out,55,31-90 days,3,2,2,0,0,82.0,246.0,0,0,0,0,0,0,0,0,2,0,1,A,A,BB,240,ESP
196,20241220,9,1,1,1,1,0,Check-Out,21,8-30 days,3,3,2,1,0,185.5,556.5,0,0,0,0,0,0,0,0,1,0,0,F,F,HB,250,PRT
197,20240804,5,1,1,1,1,0,Check-Out,8,8-30 days,0,2,2,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
198,20240703,1,3,3,1,1,0,Check-Out,8,8-30 days,0,2,2,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,A,E,BB,240,PRT
199,20240912,4,3,3,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,109.8,109.8,0,0,0,0,0,0,0,0,3,0,0,A,A,BB,240,GBR
200,20240621,4,1,1,1,1,0,Check-Out,0,0-7 days,1,3,3,0,0,195.0,195.0,0,0,0,0,0,0,0,0,0,0,1,C,C,HB,0,PRT
201,20240818,10,3,3,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,109.8,109.8,0,0,0,0,0,0,0,0,3,0,0,A,A,BB,240,GBR
202,20241108,4,3,3,1,1,0,Check-Out,8,8-30 days,4,5,3,2,0,193.0,772.0,0,0,0,0,0,0,0,2,1,0,0,H,H,BB,240,ESP
203,20240608,1,3,3,1,1,0,Check-Out,66,31-90 days,4,2,2,0,0,97.0,388.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,240,PRT
204,20240727,10,4,3,1,1,0,Check-Out,88,31-90 days,4,3,3,0,0,150.0,600.0,0,0,0,0,0,0,0,0,1,0,0,D,E,HB,95,USA
205,20240708,13,1,1,1,1,0,Check-Out,0,0-7 days,4,2,2,0,0,98.0,392.0,0,0,0,0,0,0,0,2,0,0,0,A,A,BB,0,NLD
206,20241121,12,4,3,1,1,1,Canceled,43,31-90 days,5,2,2,0,0,91.5,457.5,0,0,0,0,0,0,0,0,0,0,0,A,A,HB,134,PRT
207,20240825,14,3,3,1,1,1,Canceled,88,31-90 days,7,2,2,0,0,139.0,973.0,0,0,0,0,0,0,0,0,2,0,0,E,E,HB,240,PRT
208,20240303,6,4,3,1,1,0,Check-Out,54,31-90 days,7,2,2,0,0,79.5,556.5,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,8,IRL
209,20240327,5,4,3,2,1,1,Canceled,292,90+ days,7,2,2,0,0,47.25,330.75,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,2,PRT
210,20240613,14,4,3,2,1,0,Check-Out,112,90+ days,14,2,2,0,0,126.65,1773.1,0,0,0,0,0,0,0,0,1,0,0,D,D,HB,156,IRL
211,20240904,12,3,3,1,1,0,Check-Out,68,31-90 days,3,2,2,0,0,107.0,321.0,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,240,GBR
212,20240126,2,3,3,1,1,0,Check-Out,7,0-7 days,4,2,2,0,0,131.0,524.0,0,0,0,0,0,0,0,0,2,0,1,A,A,BB,240,PRT
213,20240601,4,3,3,1,1,0,Check-Out,1,0-7 days,4,2,2,0,0,131.0,524.0,0,0,0,0,0,0,0,0,1,0,1,A,A,BB,240,ESP
214,20241020,10,3,3,1,1,1,Canceled,113,90+ days,4,2,2,0,0,123.0,492.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
215,20241207,8,3,3,1,1,0,Check-Out,5,0-7 days,4,2,2,0,0,146.0,584.0,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,240,ESP
216,20240605,7,4,3,1,1,0,Check-Out,83,31-90 days,4,2,2,0,0,110.7,442.8,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,105,PRT
217,20240624,5,3,3,1,1,1,Canceled,105,90+ days,4,2,2,0,0,73.8,295.2,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
218,20240311,7,4,3,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,61.0,61.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,146,PRT
219,20240811,1,2,2,1,1,1,Canceled,1,0-7 days,1,2,2,0,0,104.72,104.72,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
220,20240918,1,2,2,1,1,1,Canceled,1,0-7 days,1,2,2,0,0,104.72,104.72,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
221,20241013,3,2,2,1,1,0,Check-Out,1,0-7 days,2,2,2,0,0,104.72,209.44,0,0,0,0,0,0,0,0,1,0,1,A,F,BB,0,CHE
222,20241004,1,1,1,1,1,1,Canceled,102,90+ days,5,2,2,0,0,66.42,332.1,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,PRT
223,20240405,12,1,1,1,1,0,Check-Out,113,90+ days,6,2,2,0,0,77.96,467.76,0,0,0,0,0,0,0,1,1,0,1,E,E,BB,250,PRT
224,20240202,9,4,3,2,1,1,Canceled,280,90+ days,7,3,2,1,0,112.0,784.0,0,0,0,0,0,0,0,0,1,0,0,D,D,HB,40,PRT
225,20240114,1,3,3,1,1,0,Check-Out,96,90+ days,7,2,2,0,0,107.0,749.0,0,0,0,0,0,0,0,0,1,0,0,E,F,BB,240,GBR
226,20240119,4,4,3,2,1,0,Check-Out,394,90+ days,7,2,2,0,0,89.68,627.76,0,0,0,0,0,0,0,0,0,0,0,D,D,HB,40,GBR
227,20240416,14,3,3,1,1,0,Check-Out,33,31-90 days,7,2,2,0,0,155.0,1085.0,0,0,0,0,0,0,0,0,0,0,0,E,E,HB,240,PRT
228,20240829,15,1,1,1,1,0,Check-Out,82,31-90 days,8,3,3,0,0,112.0,896.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,250,IRL
229,20241020,1,3,3,3,1,0,Check-Out,100,90+ days,9,3,3,0,0,130.1,1170.9,0,0,0,0,0,0,0,1,3,0,0,E,E,BB,240,DNK
230,20240130,2,3,3,3,1,0,Check-Out,100,90+ days,9,2,2,0,0,100.1,900.9,0,0,0,0,0,0,0,0,2,0,0,E,E,BB,240,DNK
231,20241129,3,3,3,1,1,0,Check-Out,17,8-30 days,1,4,2,2,0,123.0,123.0,0,0,0,0,0,0,0,0,3,0,0,C,C,BB,242,PRT
232,20240407,8,1,1,1,1,0,Check-Out,68,31-90 days,2,3,3,0,0,124.0,248.0,0,0,0,0,0,0,0,0,1,0,1,A,C,BB,250,ARG
233,20241115,2,1,1,1,1,0,Check-Out,12,8-30 days,2,4,2,2,0,146.0,292.0,0,0,0,0,0,0,0,2,0,0,1,H,G,BB,0,PRT
234,20241116,11,1,1,1,1,1,Canceled,77,31-90 days,3,2,2,0,0,97.0,291.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,250,PRT
235,20240619,4,3,3,1,1,1,Canceled,24,8-30 days,3,4,2,2,0,123.0,369.0,0,0,0,0,0,0,0,0,1,0,0,C,C,BB,242,PRT
236,20240801,15,3,3,1,1,1,Canceled,44,31-90 days,3,4,2,2,0,153.0,459.0,0,0,0,0,0,0,0,0,0,0,0,G,G,BB,240,PRT
237,20240327,13,3,3,1,1,0,Check-Out,78,31-90 days,3,3,2,0,1,82.0,246.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,240,PRT
238,20240607,1,3,3,1,1,1,Canceled,17,8-30 days,4,2,2,0,0,105.08,420.32,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,PRT
239,20241109,9,3,3,1,1,1,Canceled,103,90+ days,4,2,2,0,0,65.42,261.68,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,PRT
240,20240903,13,1,1,1,1,0,Check-Out,16,8-30 days,4,1,1,0,0,98.0,392.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,250,RUS
241,20241106,13,3,3,1,1,0,Check-Out,14,8-30 days,5,2,2,0,0,75.46,377.3,0,0,0,0,0,0,0,0,1,0,1,A,A,BB,241,SWE
242,20240124,13,4,3,1,1,0,Check-Out,77,31-90 days,5,2,2,0,0,65.5,327.5,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,177,POL
243,20241122,1,4,3,1,1,0,Check-Out,90,31-90 days,7,2,2,0,0,90.95,636.65,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,6,FRA
244,20240517,1,4,3,2,1,0,Check-Out,90,31-90 days,7,2,2,0,0,93.6,655.1999999999999,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,40,GBR
245,20240609,2,4,3,2,1,0,Check-Out,90,31-90 days,7,2,2,0,0,119.25,834.75,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,143,GBR
246,20241124,10,4,3,2,1,0,Check-Out,366,90+ days,7,2,2,0,0,134.73,943.11,0,0,0,0,0,0,0,0,0,0,0,E,E,HB,40,GBR
247,20240304,13,3,3,1,1,0,Check-Out,249,90+ days,7,2,2,0,0,112.0,784.0,0,0,0,0,0,0,0,0,1,0,0,A,A,HB,240,PRT
248,20240118,5,3,3,1,1,1,Canceled,69,31-90 days,8,2,2,0,0,118.13,945.04,0,0,0,0,0,0,0,0,2,0,0,A,A,HB,240,PRT
249,20241031,1,1,1,1,1,0,Check-Out,10,8-30 days,1,2,2,0,0,131.0,131.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,250,USA
250,20240911,11,3,3,1,1,0,Check-Out,22,8-30 days,2,2,2,0,0,88.2,176.4,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,PRT
251,20240613,10,3,3,1,1,0,Check-Out,91,90+ days,2,2,2,0,0,73.8,147.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
252,20240407,10,3,3,1,1,0,Check-Out,23,8-30 days,2,2,2,0,0,98.0,196.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,PRT
253,20240220,2,3,3,1,1,0,Check-Out,11,8-30 days,2,2,2,0,0,110.5,221.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
254,20240407,12,3,3,1,1,0,Check-Out,3,0-7 days,2,2,2,0,0,131.0,262.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
255,20241118,14,3,3,1,1,0,Check-Out,13,8-30 days,2,3,2,1,0,185.0,370.0,0,0,0,0,0,0,0,2,1,0,1,G,G,HB,240,PRT
256,20240929,15,3,3,1,1,0,Check-Out,108,90+ days,2,2,2,0,0,87.3,174.6,0,0,0,0,0,0,0,1,2,0,0,D,D,BB,240,PRT
257,20240503,4,3,3,1,1,0,Check-Out,91,90+ days,2,2,2,0,0,73.8,147.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
258,20240924,14,3,3,1,1,0,Check-Out,37,31-90 days,3,2,2,0,0,120.0,360.0,0,0,0,0,0,0,0,0,1,0,0,C,C,BB,105,GBR
259,20240309,9,1,1,1,1,0,Check-Out,21,8-30 days,3,2,2,0,0,98.0,294.0,0,0,0,0,0,0,0,0,1,0,0,A,C,BB,250,AUS
260,20240325,8,3,3,1,1,0,Check-Out,106,90+ days,3,2,2,0,0,96.3,288.9,0,0,0,0,0,0,0,0,2,0,0,E,E,BB,240,GBR
261,20240713,6,1,1,3,1,0,Check-Out,30,8-30 days,4,2,2,0,0,197.0,788.0,0,0,0,0,0,0,0,0,1,0,0,F,F,FB,0,PRT
262,20240902,3,1,1,3,1,0,Check-Out,30,8-30 days,4,2,2,0,0,197.0,788.0,0,0,0,0,0,0,0,0,1,0,0,F,F,FB,0,PRT
263,20241030,5,3,3,1,1,1,Canceled,51,31-90 days,5,2,2,0,0,123.0,615.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,240,PRT
264,20241121,15,3,3,1,1,0,Check-Out,79,31-90 days,5,2,2,0,0,82.0,410.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,240,POL
265,20241219,5,1,1,1,1,0,Check-Out,21,8-30 days,5,4,2,0,2,165.0,825.0,0,0,0,0,0,0,0,1,3,0,1,C,C,HB,250,PRT
266,20240614,6,3,3,1,1,0,Check-Out,35,31-90 days,5,4,2,2,0,149.4,747.0,0,0,0,0,0,0,0,0,0,0,0,G,G,BB,240,EST
267,20240910,3,3,3,1,1,0,Check-Out,78,31-90 days,7,2,2,0,0,106.84,747.88,0,0,0,0,0,0,0,1,2,0,1,A,A,HB,240,PRT
268,20240212,6,1,1,1,1,0,Check-Out,31,31-90 days,7,2,2,0,0,161.0,1127.0,0,0,0,0,0,0,0,1,1,0,1,D,D,HB,250,PRT
269,20240805,13,3,3,1,1,0,Check-Out,78,31-90 days,7,2,2,0,0,134.43,941.01,0,0,0,0,0,0,0,1,2,0,0,D,D,HB,240,PRT
270,20240628,14,3,3,1,1,0,Check-Out,78,31-90 days,7,2,2,0,0,144.43,1011.01,0,0,0,0,0,0,0,1,2,0,1,E,E,HB,240,PRT
271,20240618,5,4,3,1,1,0,Check-Out,44,31-90 days,7,1,1,0,0,152.0,1064.0,0,0,0,0,0,0,0,2,0,0,0,E,E,HB,244,RUS
272,20240701,14,3,3,1,1,0,Check-Out,34,31-90 days,7,3,2,1,0,125.54,878.7800000000001,0,0,0,0,0,0,0,0,3,0,0,F,F,HB,241,GBR
273,20240802,8,4,3,1,1,0,Check-Out,87,31-90 days,7,4,2,1,1,133.83,936.81,0,0,0,0,0,0,0,0,2,0,0,C,C,FB,5,PRT
274,20240915,7,1,1,1,1,0,Check-Out,11,8-30 days,8,4,3,1,0,159.75,1278.0,0,0,0,0,0,0,0,0,0,0,1,C,C,BB,250,PRT
275,20241016,12,3,3,1,1,0,Check-Out,115,90+ days,9,2,2,0,0,120.6,1085.4,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,240,IRL
276,20240508,1,3,3,1,1,0,Check-Out,86,31-90 days,10,2,2,0,0,112.2,1122.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,240,PRT
277,20240917,4,3,3,1,1,0,Check-Out,41,31-90 days,11,3,2,0,1,110.6,1216.6,0,0,0,0,0,0,0,0,0,0,0,F,F,BB,241,GBR
278,20240526,5,3,3,1,1,0,Check-Out,32,31-90 days,13,2,2,0,0,105.9,1376.7,0,0,0,0,0,0,0,0,0,0,0,C,C,BB,241,DNK
279,20240724,15,3,3,1,1,0,Check-Out,34,31-90 days,7,3,2,1,0,95.27,666.89,0,0,0,0,0,0,0,0,3,0,0,D,D,HB,241,GBR
280,20241122,8,3,3,1,1,0,Check-Out,34,31-90 days,7,2,2,0,0,108.83,761.81,0,0,0,0,0,0,0,0,1,0,0,F,F,HB,241,GBR
281,20241010,3,4,3,1,1,1,Canceled,100,90+ days,5,3,2,1,0,153.96,769.8000000000001,0,0,0,0,0,0,0,0,0,0,0,A,A,HB,149,PRT
282,20240524,4,3,3,1,1,0,Check-Out,44,31-90 days,5,2,2,0,0,120.6,603.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,ESP
283,20240523,4,1,3,1,1,0,Check-Out,304,90+ days,6,3,2,0,1,90.67,544.02,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,240,PRT
284,20240516,3,3,3,1,1,1,Canceled,36,31-90 days,6,2,2,0,0,126.67,760.02,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,240,PRT
285,20241207,3,4,3,1,1,0,Check-Out,117,90+ days,6,3,3,0,0,144.4,866.4000000000001,0,0,0,0,0,0,0,0,1,0,0,D,D,HB,15,PRT
286,20240206,8,3,3,1,1,0,Check-Out,70,31-90 days,6,2,2,0,0,99.5,597.0,0,0,0,0,0,0,0,0,2,0,1,A,A,BB,240,ESP
287,20240407,3,1,1,1,1,0,Check-Out,110,90+ days,7,2,2,0,0,139.4,975.8,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,250,PRT
288,20241114,10,3,3,1,1,1,Canceled,109,90+ days,7,2,2,0,0,73.8,516.6,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
289,20240828,7,3,3,1,1,0,Check-Out,33,31-90 days,4,2,2,0,0,89.97,359.88,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,241,GBR
290,20240630,7,3,3,1,1,0,Check-Out,33,31-90 days,4,2,2,0,0,123.0,492.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,240,PRT
291,20240323,15,3,3,1,1,0,Check-Out,33,31-90 days,4,2,2,0,0,123.0,492.0,0,0,0,0,0,0,0,1,0,0,0,E,E,BB,240,CZE
292,20240425,4,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,123.0,123.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,GBR
293,20240920,11,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,144.9,144.9,0,0,0,0,0,0,0,1,1,0,0,A,A,HB,240,DEU
294,20240304,3,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,153.0,153.0,0,0,0,0,0,0,0,0,0,0,0,G,G,BB,0,ESP
295,20240814,11,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,131.0,131.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,ESP
296,20241028,14,2,2,1,1,0,Check-Out,84,31-90 days,2,2,2,0,0,100.0,200.0,0,0,0,0,0,0,0,0,0,0,1,A,A,HB,0,PRT
297,20240203,7,4,3,1,1,0,Check-Out,71,31-90 days,2,2,2,0,0,65.5,131.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,175,ESP
298,20240221,2,3,3,1,1,0,Check-Out,16,8-30 days,2,2,2,0,0,123.0,246.0,0,0,0,0,0,0,0,0,1,0,0,C,C,BB,242,ROU
299,20240206,7,3,3,1,1,0,Check-Out,54,31-90 days,3,2,2,0,0,123.0,369.0,0,0,0,0,0,0,0,0,0,0,0,E,F,BB,240,PRT
300,20240316,9,3,3,1,1,0,Check-Out,8,8-30 days,3,2,2,0,0,131.0,393.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,ESP
301,20241113,12,4,3,1,1,0,Check-Out,36,31-90 days,7,2,2,0,0,104.68,732.76,0,0,0,0,0,0,0,0,0,0,1,D,D,BB,5,PRT
302,20241004,3,3,3,1,1,0,Check-Out,40,31-90 days,7,2,2,0,0,166.0,1162.0,0,0,0,0,0,0,0,0,0,0,0,A,A,HB,242,PRT
303,20240514,1,3,3,1,1,1,Canceled,59,31-90 days,8,2,2,0,0,111.25,890.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,240,PRT
304,20240319,8,1,1,1,1,0,Check-Out,79,31-90 days,8,4,2,2,0,213.75,1710.0,0,0,0,0,0,0,0,1,0,0,0,G,G,HB,250,PRT
305,20240424,10,3,3,1,1,0,Check-Out,32,31-90 days,10,2,2,0,0,178.0,1780.0,0,0,0,0,0,0,0,1,0,0,1,E,E,HB,240,PRT
306,20240311,8,1,1,1,1,0,Check-Out,110,90+ days,7,2,2,0,0,113.9,797.3000000000001,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,250,PRT
307,20240516,3,3,3,1,1,0,Check-Out,33,31-90 days,7,2,2,0,0,129.29,905.03,0,0,0,0,0,0,0,0,0,0,1,E,E,BB,240,PRT
308,20240220,6,3,3,1,1,0,Check-Out,53,31-90 days,1,4,2,2,0,153.0,153.0,0,0,0,0,0,0,0,0,0,0,1,G,G,BB,240,CN
309,20240522,1,3,3,1,1,0,Check-Out,2,0-7 days,1,2,2,0,0,98.0,98.0,0,0,0,0,0,0,0,0,2,0,1,A,A,BB,240,PRT
310,20241028,13,3,3,1,1,0,Check-Out,8,8-30 days,6,3,2,1,0,169.0,1014.0,0,0,0,0,0,0,0,0,2,0,1,A,A,BB,240,PRT
311,20241013,10,3,3,1,1,1,Canceled,72,31-90 days,6,2,2,0,0,93.0,558.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,240,PRT
312,20240310,11,3,3,1,1,0,Check-Out,12,8-30 days,7,2,2,0,0,132.29,926.03,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,240,GBR
313,20240718,10,4,3,1,1,0,Check-Out,48,31-90 days,7,2,2,0,0,123.0,861.0,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,243,BRA
314,20240725,9,4,3,3,1,0,Check-Out,90,31-90 days,7,2,2,0,0,117.22,820.54,0,0,0,0,0,0,0,0,1,0,0,A,A,FB,5,PRT
315,20240719,11,4,3,1,1,0,Check-Out,34,31-90 days,7,3,2,0,1,149.0,1043.0,0,0,0,0,0,0,0,1,1,0,0,D,D,HB,156,ESP
316,20241212,11,1,1,1,1,1,Canceled,58,31-90 days,7,4,3,1,0,164.57,1151.99,0,0,0,0,0,0,0,0,1,0,0,C,C,BB,250,PRT
317,20240225,14,4,3,2,1,0,Check-Out,59,31-90 days,7,2,2,0,0,107.0,749.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,115,GBR
318,20241109,9,4,3,3,1,0,Check-Out,90,31-90 days,7,3,2,0,1,117.22,820.54,0,0,0,0,0,0,0,0,2,0,1,A,A,FB,5,PRT
319,20240225,3,4,3,2,1,0,Check-Out,116,90+ days,7,2,2,0,0,119.25,834.75,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,40,PRT
320,20241128,6,4,3,1,1,0,Check-Out,31,31-90 days,7,2,2,0,0,123.0,861.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,243,GBR
321,20240426,11,3,3,1,1,1,Canceled,51,31-90 days,7,2,2,0,0,105.71,739.9699999999999,0,0,0,0,0,0,0,0,0,0,0,A,A,HB,241,PRT
